Controller,Module,Method,Type,MobileEndpoint,MobileStatus,Note,ERP_Path
Costcenters,costcenters,change_milestone_color,ACTION,NONE,GAP,"",admin/Costcenters/change_milestone_color
Costcenters,costcenters,upload_file,UPLOAD,NONE,GAP,"",admin/Costcenters/upload_file
Costcenters,costcenters,change_file_visibility,ACTION,NONE,GAP,"",admin/Costcenters/change_file_visibility
Costcenters,costcenters,change_activity_visibility,ACTION,NONE,GAP,"",admin/Costcenters/change_activity_visibility
Costcenters,costcenters,remove_file,ACTION,NONE,GAP,"",admin/Costcenters/remove_file
Costcenters,costcenters,milestones_kanban,ACTION,NONE,GAP,"",admin/Costcenters/milestones_kanban
Costcenters,costcenters,milestones_kanban_load_more,ACTION,NONE,GAP,"",admin/Costcenters/milestones_kanban_load_more
Costcenters,costcenters,milestones,ACTION,NONE,GAP,"",admin/Costcenters/milestones
Costcenters,costcenters,milestone,ACTION,NONE,GAP,"",admin/Costcenters/milestone
Costcenters,costcenters,delete_milestone,DELETE,NONE,GAP,"",admin/Costcenters/delete_milestone
Costcenters,costcenters,bulk_action_files,BULK,NONE,GAP,"",admin/Costcenters/bulk_action_files
Costcenters,costcenters,timesheets,ACTION,NONE,GAP,"",admin/Costcenters/timesheets
Costcenters,costcenters,timesheet,ACTION,NONE,GAP,"",admin/Costcenters/timesheet
Costcenters,costcenters,timesheet_task_assignees,ACTION,NONE,GAP,"",admin/Costcenters/timesheet_task_assignees
Costcenters,costcenters,remove_team_member,ACTION,NONE,GAP,"",admin/Costcenters/remove_team_member
Costcenters,costcenters,save_note,ACTION,NONE,GAP,"",admin/Costcenters/save_note
Costcenters,costcenters,delete,DELETE,NONE,GAP,"",admin/Costcenters/delete
Costcenters,costcenters,copy,ACTION,NONE,GAP,"",admin/Costcenters/copy
Costcenters,costcenters,mass_stop_timers,ACTION,NONE,GAP,"",admin/Costcenters/mass_stop_timers
Costcenters,costcenters,get_pre_invoice_costcenter_info,VALIDATE,NONE,GAP,"",admin/Costcenters/get_pre_invoice_costcenter_info
Costcenters,costcenters,get_invoice_costcenter_data,VALIDATE,NONE,GAP,"",admin/Costcenters/get_invoice_costcenter_data
Costcenters,costcenters,get_rel_costcenter_data,VALIDATE,NONE,GAP,"",admin/Costcenters/get_rel_costcenter_data
Costcenters,costcenters,invoice_costcenter,ACTION,NONE,GAP,"",admin/Costcenters/invoice_costcenter
Costcenters,costcenters,view_costcenter_as_client,ACTION,NONE,GAP,"",admin/Costcenters/view_costcenter_as_client
Costcenters,costcenters,get_staff_names_for_mentions,VALIDATE,NONE,GAP,"",admin/Costcenters/get_staff_names_for_mentions
Sections,sections,index,LIST,NONE,GAP,"",admin/Sections/index
Api,api,index,LIST,NONE,GAP,"",admin/Api/index
Api,api,migratefromold,ACTION,NONE,GAP,"",admin/Api/migratefromold
Api,api,DEWAScrape,ACTION,NONE,GAP,"",admin/Api/DEWAScrape
Api,api,DEWACSV,ACTION,NONE,GAP,"",admin/Api/DEWACSV
Api,api,open_external_file,ACTION,NONE,GAP,"",admin/Api/open_external_file
Dewa_contacts,dewa_contacts,read_all_rfx_files,ACTION,NONE,GAP,"",admin/Dewa_contacts/read_all_rfx_files
Dewa_contacts,dewa_contacts,extractRFxContact,ACTION,NONE,GAP,"",admin/Dewa_contacts/extractRFxContact
Dewa_contacts,dewa_contacts,add_dewa_contact2,ACTION,NONE,GAP,"",admin/Dewa_contacts/add_dewa_contact2
Dewa_contacts,dewa_contacts,table_dewa_contacts,TAB,NONE,GAP,"",admin/Dewa_contacts/table_dewa_contacts
Dewa_contacts,dewa_contacts,add_dewa_contact,ACTION,NONE,GAP,"",admin/Dewa_contacts/add_dewa_contact
Dewa_contacts,dewa_contacts,add_contact,ACTION,NONE,GAP,"",admin/Dewa_contacts/add_contact
Dewa_contacts,dewa_contacts,delete_dewa_contact,DELETE,NONE,GAP,"",admin/Dewa_contacts/delete_dewa_contact
Dewa_contacts,dewa_contacts,index,LIST,NONE,GAP,"",admin/Dewa_contacts/index
Documentation,documentation,index,LIST,NONE,GAP,"",admin/Documentation/index
Documentation,documentation,module,ACTION,NONE,GAP,"",admin/Documentation/module
Documentation,documentation,architecture,ACTION,NONE,GAP,"",admin/Documentation/architecture
Documentation,documentation,userguide,ACTION,NONE,GAP,"",admin/Documentation/userguide
Crud,crud,index,LIST,NONE,GAP,"",admin/Crud/index
Crud,crud,add,CREATE,NONE,GAP,"",admin/Crud/add
Crud,crud,add_save,ACTION,NONE,GAP,"",admin/Crud/add_save
Crud,crud,edit,EDIT,NONE,GAP,"",admin/Crud/edit
Crud,crud,edit_save,ACTION,NONE,GAP,"",admin/Crud/edit_save
Crud,crud,save_crud,ACTION,NONE,GAP,"",admin/Crud/save_crud
Crud,crud,delete,DELETE,NONE,GAP,"",admin/Crud/delete
Crud,crud,export,EXPORT,NONE,GAP,"",admin/Crud/export
Crud,crud,get_field_data,VALIDATE,NONE,GAP,"",admin/Crud/get_field_data
Crud,crud,get_list_field_id,VALIDATE,NONE,GAP,"",admin/Crud/get_list_field_id
Crud,crud,get_list_field_label,VALIDATE,NONE,GAP,"",admin/Crud/get_list_field_label
Crud,crud,get_action_form,VALIDATE,NONE,GAP,"",admin/Crud/get_action_form
Crud,crud,remove_action,ACTION,NONE,GAP,"",admin/Crud/remove_action
Crud,crud,save_action,ACTION,NONE,GAP,"",admin/Crud/save_action
Exports,exports,index,LIST,NONE,GAP,"",admin/Exports/index
Fixed_equipment,fixed_equipment,index,LIST,fixed_equipment_api,YES,"",admin/Fixed_equipment/index
Fixed_equipment,fixed_equipment,settings,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/settings
Fixed_equipment,fixed_equipment,depreciations_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/depreciations_table
Fixed_equipment,fixed_equipment,add_depreciations,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/add_depreciations
Fixed_equipment,fixed_equipment,delete_depreciations,DELETE,fixed_equipment_api,YES,"",admin/Fixed_equipment/delete_depreciations
Fixed_equipment,fixed_equipment,locations_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/locations_table
Fixed_equipment,fixed_equipment,add_locations,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/add_locations
Fixed_equipment,fixed_equipment,delete_locations,DELETE,fixed_equipment_api,YES,"",admin/Fixed_equipment/delete_locations
Fixed_equipment,fixed_equipment,get_modal_content_locations,VALIDATE,fixed_equipment_api,GAP,"",admin/Fixed_equipment/get_modal_content_locations
Fixed_equipment,fixed_equipment,file_item,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/file_item
Fixed_equipment,fixed_equipment,delete_file_item,DELETE,fixed_equipment_api,YES,"",admin/Fixed_equipment/delete_file_item
Fixed_equipment,fixed_equipment,suppliers_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/suppliers_table
Fixed_equipment,fixed_equipment,add_suppliers,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/add_suppliers
Fixed_equipment,fixed_equipment,delete_suppliers,DELETE,fixed_equipment_api,YES,"",admin/Fixed_equipment/delete_suppliers
Fixed_equipment,fixed_equipment,get_modal_content_suppliers,VALIDATE,fixed_equipment_api,GAP,"",admin/Fixed_equipment/get_modal_content_suppliers
Fixed_equipment,fixed_equipment,asset_manufacturers_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/asset_manufacturers_table
Fixed_equipment,fixed_equipment,add_asset_manufacturers,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/add_asset_manufacturers
Fixed_equipment,fixed_equipment,delete_asset_manufacturers,DELETE,fixed_equipment_api,YES,"",admin/Fixed_equipment/delete_asset_manufacturers
Fixed_equipment,fixed_equipment,get_modal_content_asset_manufacturers,VALIDATE,fixed_equipment_api,GAP,"",admin/Fixed_equipment/get_modal_content_asset_manufacturers
Fixed_equipment,fixed_equipment,categories_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/categories_table
Fixed_equipment,fixed_equipment,add_categories,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/add_categories
Fixed_equipment,fixed_equipment,delete_categories,DELETE,fixed_equipment_api,YES,"",admin/Fixed_equipment/delete_categories
Fixed_equipment,fixed_equipment,get_modal_content_categories,VALIDATE,fixed_equipment_api,GAP,"",admin/Fixed_equipment/get_modal_content_categories
Fixed_equipment,fixed_equipment,models_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/models_table
Fixed_equipment,fixed_equipment,add_models,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/add_models
Fixed_equipment,fixed_equipment,delete_models,DELETE,fixed_equipment_api,YES,"",admin/Fixed_equipment/delete_models
Fixed_equipment,fixed_equipment,get_modal_content_models,VALIDATE,fixed_equipment_api,GAP,"",admin/Fixed_equipment/get_modal_content_models
Fixed_equipment,fixed_equipment,status_labels_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/status_labels_table
Fixed_equipment,fixed_equipment,add_status_labels,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/add_status_labels
Fixed_equipment,fixed_equipment,delete_status_labels,DELETE,fixed_equipment_api,YES,"",admin/Fixed_equipment/delete_status_labels
Fixed_equipment,fixed_equipment,view_model,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/view_model
Fixed_equipment,fixed_equipment,view_model_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/view_model_table
Fixed_equipment,fixed_equipment,assets,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/assets
Fixed_equipment,fixed_equipment,add_assets,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/add_assets
Fixed_equipment,fixed_equipment,all_asset_table,LIST,fixed_equipment_api,YES,"",admin/Fixed_equipment/all_asset_table
Fixed_equipment,fixed_equipment,delete_assets,DELETE,fixed_equipment_api,YES,"",admin/Fixed_equipment/delete_assets
Fixed_equipment,fixed_equipment,get_modal_content_assets,VALIDATE,fixed_equipment_api,GAP,"",admin/Fixed_equipment/get_modal_content_assets
Fixed_equipment,fixed_equipment,check_exist_serial,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/check_exist_serial
Fixed_equipment,fixed_equipment,check_in_assets,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/check_in_assets
Fixed_equipment,fixed_equipment,check_out_assets,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/check_out_assets
Fixed_equipment,fixed_equipment,detail_asset,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/detail_asset
Fixed_equipment,fixed_equipment,asets_history_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/asets_history_table
Fixed_equipment,fixed_equipment,licenses,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/licenses
Fixed_equipment,fixed_equipment,licenses_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/licenses_table
Fixed_equipment,fixed_equipment,delete_license,DELETE,fixed_equipment_api,YES,"",admin/Fixed_equipment/delete_license
Fixed_equipment,fixed_equipment,get_data_licenses,VALIDATE,fixed_equipment_api,GAP,"",admin/Fixed_equipment/get_data_licenses
Fixed_equipment,fixed_equipment,check_in_license,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/check_in_license
Fixed_equipment,fixed_equipment,detail_licenses,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/detail_licenses
Fixed_equipment,fixed_equipment,license_seat_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/license_seat_table
Fixed_equipment,fixed_equipment,get_location_name,VALIDATE,fixed_equipment_api,GAP,"",admin/Fixed_equipment/get_location_name
Fixed_equipment,fixed_equipment,license_history_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/license_history_table
Fixed_equipment,fixed_equipment,accessories,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/accessories
Fixed_equipment,fixed_equipment,accessories_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/accessories_table
Fixed_equipment,fixed_equipment,get_data_accessories_modal,VALIDATE,fixed_equipment_api,GAP,"",admin/Fixed_equipment/get_data_accessories_modal
Fixed_equipment,fixed_equipment,delete_accessories,DELETE,fixed_equipment_api,YES,"",admin/Fixed_equipment/delete_accessories
Fixed_equipment,fixed_equipment,consumables,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/consumables
Fixed_equipment,fixed_equipment,consumables_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/consumables_table
Fixed_equipment,fixed_equipment,get_data_consumables_modal,VALIDATE,fixed_equipment_api,GAP,"",admin/Fixed_equipment/get_data_consumables_modal
Fixed_equipment,fixed_equipment,delete_consumables,DELETE,fixed_equipment_api,YES,"",admin/Fixed_equipment/delete_consumables
Fixed_equipment,fixed_equipment,components,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/components
Fixed_equipment,fixed_equipment,components_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/components_table
Fixed_equipment,fixed_equipment,get_data_components_modal,VALIDATE,fixed_equipment_api,GAP,"",admin/Fixed_equipment/get_data_components_modal
Fixed_equipment,fixed_equipment,delete_components,DELETE,fixed_equipment_api,YES,"",admin/Fixed_equipment/delete_components
Fixed_equipment,fixed_equipment,predefined_kits,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/predefined_kits
Fixed_equipment,fixed_equipment,predefined_kits_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/predefined_kits_table
Fixed_equipment,fixed_equipment,get_data_predefined_kits_modal,VALIDATE,fixed_equipment_api,GAP,"",admin/Fixed_equipment/get_data_predefined_kits_modal
Fixed_equipment,fixed_equipment,delete_predefined_kits,DELETE,fixed_equipment_api,YES,"",admin/Fixed_equipment/delete_predefined_kits
Fixed_equipment,fixed_equipment,detail_predefined_kits,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/detail_predefined_kits
Fixed_equipment,fixed_equipment,add_model_predefined_kits,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/add_model_predefined_kits
Fixed_equipment,fixed_equipment,model_predefined_kits_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/model_predefined_kits_table
Fixed_equipment,fixed_equipment,delete_model_predefined_kits,DELETE,fixed_equipment_api,YES,"",admin/Fixed_equipment/delete_model_predefined_kits
Fixed_equipment,fixed_equipment,check_in_accessories,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/check_in_accessories
Fixed_equipment,fixed_equipment,detail_accessories,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/detail_accessories
Fixed_equipment,fixed_equipment,detail_accessories_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/detail_accessories_table
Fixed_equipment,fixed_equipment,check_in_consumables,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/check_in_consumables
Fixed_equipment,fixed_equipment,detail_consumables,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/detail_consumables
Fixed_equipment,fixed_equipment,detail_consumables_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/detail_consumables_table
Fixed_equipment,fixed_equipment,check_in_components,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/check_in_components
Fixed_equipment,fixed_equipment,detail_components,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/detail_components
Fixed_equipment,fixed_equipment,detail_components_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/detail_components_table
Fixed_equipment,fixed_equipment,check_in_predefined_kits,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/check_in_predefined_kits
Fixed_equipment,fixed_equipment,table_asset_licenses_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/table_asset_licenses_table
Fixed_equipment,fixed_equipment,check_in_license_detail_asset,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/check_in_license_detail_asset
Fixed_equipment,fixed_equipment,table_asset_component_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/table_asset_component_table
Fixed_equipment,fixed_equipment,upload_asset_file,UPLOAD,fixed_equipment_api,GAP,"",admin/Fixed_equipment/upload_asset_file
Fixed_equipment,fixed_equipment,asset_files_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/asset_files_table
Fixed_equipment,fixed_equipment,delete_asset_file_item,DELETE,fixed_equipment_api,YES,"",admin/Fixed_equipment/delete_asset_file_item
Fixed_equipment,fixed_equipment,upload_license_file,UPLOAD,fixed_equipment_api,GAP,"",admin/Fixed_equipment/upload_license_file
Fixed_equipment,fixed_equipment,license_files_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/license_files_table
Fixed_equipment,fixed_equipment,delete_license_file_item,DELETE,fixed_equipment_api,YES,"",admin/Fixed_equipment/delete_license_file_item
Fixed_equipment,fixed_equipment,assets_maintenances,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/assets_maintenances
Fixed_equipment,fixed_equipment,assets_maintenances_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/assets_maintenances_table
Fixed_equipment,fixed_equipment,delete_asset_maintenances,DELETE,fixed_equipment_api,YES,"",admin/Fixed_equipment/delete_asset_maintenances
Fixed_equipment,fixed_equipment,get_data_assets_maintenances,VALIDATE,fixed_equipment_api,GAP,"",admin/Fixed_equipment/get_data_assets_maintenances
Fixed_equipment,fixed_equipment,detail_assets_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/detail_assets_table
Fixed_equipment,fixed_equipment,approver_setting,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/approver_setting
Fixed_equipment,fixed_equipment,approve_setting_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/approve_setting_table
Fixed_equipment,fixed_equipment,delete_approve_setting,DELETE,fixed_equipment_api,YES,"",admin/Fixed_equipment/delete_approve_setting
Fixed_equipment,fixed_equipment,get_approve_setting,VALIDATE,fixed_equipment_api,GAP,"",admin/Fixed_equipment/get_approve_setting
Fixed_equipment,fixed_equipment,requested,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/requested
Fixed_equipment,fixed_equipment,request_table,TAB,fixed_equipment_api,GAP,"",admin/Fixed_equipment/request_table
Fixed_equipment,fixed_equipment,add_new_request,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/add_new_request
Fixed_equipment,fixed_equipment,detail_request,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/detail_request
Fixed_equipment,fixed_equipment,delete_request,DELETE,fixed_equipment_api,YES,"",admin/Fixed_equipment/delete_request
Fixed_equipment,fixed_equipment,approve_request_form,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/approve_request_form
Fixed_equipment,fixed_equipment,choose_approver_request,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/choose_approver_request
Fixed_equipment,fixed_equipment,assets_detail_maintenances,ACTION,fixed_equipment_api,GAP,"",admin/Fixed_equipment/assets_detail_maintenances
